asset,profile,entry,val_px,conf_px_h4,conf_px_ut2,val_i,conf_h4_i,conf_ut2_i
BNBUSDT,TRES_AGRESSIF,330.38,359.23,372.70000000000005,817.16,,,
BNBUSDT,TRES_AGRESSIF,331.5,358.1,373.82000000000005,818.28,,,
BNBUSDT,TRES_AGRESSIF,338.03,363.28999999999996,374.49,824.81,,,
BNBUSDT,TRES_AGRESSIF,341.95,370.57,378.41,828.73,,,
BNBUSDT,TRES_AGRESSIF,330.63,354.07,367.09000000000003,817.41,,,
BNBUSDT,TRES_AGRESSIF,335.48,363.06,371.94000000000005,822.26,,,
BNBUSDT,TRES_AGRESSIF,330.09,355.08,366.55,816.8699999999999,,,
BNBUSDT,TRES_AGRESSIF,326.76,344.71,356.69,813.54,,,
BNBUSDT,TRES_AGRESSIF,264.51,288.90999999999997,314.9599999999999,541.54,,,
BNBUSDT,TRES_AGRESSIF,264.89,285.91999999999996,315.3399999999999,541.92,,,
BNBUSDT,TRES_AGRESSIF,289.78,319.2,347.71999999999997,566.81,,,
BNBUSDT,TRES_AGRESSIF,322.09,387.33,427.81,599.1199999999999,,,
BNBUSDT,TRES_AGRESSIF,315.28,369.71,421.0,592.31,,,
BNBUSDT,TRES_AGRESSIF,311.33,364.06,417.05,588.3599999999999,,,
BNBUSDT,TRES_AGRESSIF,313.49,362.41,400.98,561.96,,,
BNBUSDT,TRES_AGRESSIF,323.02,371.94,404.55,571.49,,,
BNBUSDT,TRES_AGRESSIF,301.28,338.71,375.28999999999996,549.75,,,
BNBUSDT,TRES_AGRESSIF,305.99,334.11,358.72,554.46,,,
BNBUSDT,TRES_AGRESSIF,307.62,329.02000000000004,359.97,556.09,,,
BNBUSDT,TRES_AGRESSIF,308.9,336.88,361.25,557.37,,,
BNBUSDT,TRES_AGRESSIF,313.25,344.93,362.17,544.28,,,
BNBUSDT,TRES_AGRESSIF,317.14,350.89,366.06,548.17,,,
BNBUSDT,TRES_AGRESSIF,317.59,351.34,366.51,548.62,,,
BNBUSDT,TRES_AGRESSIF,316.94,350.69,365.86,547.97,,,
BNBUSDT,TRES_AGRESSIF,308.9,342.65,357.82,539.93,,,
BNBUSDT,TRES_AGRESSIF,313.71,337.05,351.83,544.74,,,
BNBUSDT,TRES_AGRESSIF,310.99,334.33000000000004,349.11,542.02,,,
BNBUSDT,TRES_AGRESSIF,292.09,326.21,326.86,523.12,,,
BNBUSDT,TRES_AGRESSIF,324.84,350.5,361.0,541.78,,,
BNBUSDT,TRES_AGRESSIF,325.5,340.82,359.65000000000003,542.44,8795.0,8797.0,
BNBUSDT,TRES_AGRESSIF,327.8,343.12,361.95000000000005,544.74,8796.0,8832.0,
BNBUSDT,TRES_AGRESSIF,332.65,350.97999999999996,369.81,549.59,8798.0,8834.0,
BNBUSDT,TRES_AGRESSIF,383.86,427.67,457.38,600.8000000000001,,,
BNBUSDT,TRES_AGRESSIF,388.72,427.75000000000006,463.73,605.6600000000001,,,
BNBUSDT,TRES_AGRESSIF,388.28,428.10999999999996,464.0899999999999,605.22,,,
BNBUSDT,TRES_AGRESSIF,400.18,436.54,487.49,617.12,,,
BNBUSDT,TRES_AGRESSIF,406.57,455.41,506.36,623.51,,,
BNBUSDT,TRES_AGRESSIF,414.35,457.91,496.34000000000003,631.2900000000001,,,
BNBUSDT,TRES_AGRESSIF,409.65,452.96,491.64,626.59,,,
BNBUSDT,TRES_AGRESSIF,409.99,447.90000000000003,491.98,626.9300000000001,,,
BNBUSDT,TRES_AGRESSIF,411.17,449.08000000000004,493.16,628.11,,,
BNBUSDT,TRES_AGRESSIF,410.78,448.69,492.77,627.72,,,
BNBUSDT,TRES_AGRESSIF,487.16,627.36,627.36,731.11,,,
BNBUSDT,TRES_AGRESSIF,487.22,629.55,629.55,731.1700000000001,,,
BNBUSDT,TRES_AGRESSIF,488.06,630.39,630.39,732.01,,,
BNBUSDT,TRES_AGRESSIF,503.89,656.77,656.77,747.84,,,
BNBUSDT,TRES_AGRESSIF,532.41,718.9599999999999,718.9599999999999,776.36,,,
BNBUSDT,TRES_AGRESSIF,530.78,697.25,717.3299999999999,774.73,,,
BNBUSDT,TRES_AGRESSIF,518.34,633.5699999999999,704.89,855.47,,,
BNBUSDT,TRES_AGRESSIF,523.06,638.29,709.6099999999999,860.1899999999998,,,
BNBUSDT,TRES_AGRESSIF,534.95,650.1800000000001,721.5,872.0799999999999,,,
BNBUSDT,TRES_AGRESSIF,565.75,674.82,859.83,1010.4100000000001,,,
BNBUSDT,TRES_AGRESSIF,557.0,705.09,817.27,1001.6600000000001,,,
BNBUSDT,TRES_AGRESSIF,554.14,646.89,776.9000000000001,998.8,,,
BNBUSDT,TRES_AGRESSIF,575.95,668.7,798.71,1020.6100000000001,,,
BNBUSDT,TRES_AGRESSIF,584.31,677.06,799.3299999999999,1028.97,,,
BNBUSDT,TRES_AGRESSIF,554.32,644.1800000000001,738.4100000000001,998.98,,,
BNBUSDT,TRES_AGRESSIF,560.84,648.4100000000001,727.6600000000001,1005.5,,,
BNBUSDT,TRES_AGRESSIF,564.27,651.8399999999999,728.4100000000001,1008.9300000000001,,,
BNBUSDT,TRES_AGRESSIF,568.36,655.9300000000001,730.1200000000001,1013.02,,,
BNBUSDT,TRES_AGRESSIF,580.57,644.6600000000001,728.6600000000001,1025.23,,,
BNBUSDT,TRES_AGRESSIF,569.99,634.08,718.08,1014.6500000000001,,,
BNBUSDT,TRES_AGRESSIF,616.83,683.1500000000001,764.9200000000001,1061.49,,,
BNBUSDT,TRES_AGRESSIF,607.56,674.4899999999999,755.65,1052.22,,,
BNBUSDT,TRES_AGRESSIF,604.51,662.8699999999999,752.6,1049.17,,,
BNBUSDT,TRES_AGRESSIF,604.52,662.8799999999999,752.61,1049.18,,,
BNBUSDT,TRES_AGRESSIF,607.74,666.0999999999999,734.6,1052.4,,,
BNBUSDT,TRES_AGRESSIF,582.75,652.49,698.81,1027.41,,,
BNBUSDT,TRES_AGRESSIF,580.95,649.74,667.51,1025.6100000000001,,,
BNBUSDT,TRES_AGRESSIF,582.92,651.7099999999999,669.4799999999999,1027.58,,,
BNBUSDT,TRES_AGRESSIF,583.45,641.3100000000001,670.01,1028.1100000000001,,,
BNBUSDT,TRES_AGRESSIF,585.01,642.87,666.7399999999999,1029.67,,,
BNBUSDT,TRES_AGRESSIF,605.08,652.13,686.81,1049.74,,,
BNBUSDT,TRES_AGRESSIF,614.03,661.0799999999999,695.7599999999999,1058.69,,,
BNBUSDT,TRES_AGRESSIF,621.23,681.73,713.9,1065.89,,,
BNBUSDT,TRES_AGRESSIF,559.81,632.5699999999999,702.81,1004.47,,,
BNBUSDT,TRES_AGRESSIF,560.27,633.03,703.27,1004.9300000000001,,,
BNBUSDT,TRES_AGRESSIF,567.8,623.56,710.8,1012.46,,,
BNBUSDT,TRES_AGRESSIF,607.61,678.81,750.61,1052.27,,,
BNBUSDT,TRES_AGRESSIF,581.2,636.86,673.76,1102.97,,,
BNBUSDT,TRES_AGRESSIF,599.43,635.4399999999999,666.99,1121.1999999999998,,,
BNBUSDT,TRES_AGRESSIF,589.32,622.8100000000001,637.0400000000001,1111.0900000000001,,,
BNBUSDT,TRES_AGRESSIF,594.48,627.97,642.2,1116.25,,,
BNBUSDT,TRES_AGRESSIF,605.88,652.01,653.6,1127.65,,,
BNBUSDT,TRES_AGRESSIF,610.49,656.8,658.21,1132.26,,,
BNBUSDT,TRES_AGRESSIF,604.22,652.26,652.26,1125.99,,,
BNBUSDT,TRES_AGRESSIF,552.5,606.16,622.06,1074.27,,,
BNBUSDT,TRES_AGRESSIF,623.69,693.3800000000001,748.97,1145.46,,,
BNBUSDT,TRES_AGRESSIF,631.05,700.74,756.3299999999999,1152.82,,,
BNBUSDT,TRES_AGRESSIF,623.78,693.47,749.06,1145.55,,,
BNBUSDT,TRES_AGRESSIF,639.33,701.82,764.61,1161.1,,,
BNBUSDT,TRES_AGRESSIF,627.12,685.5999999999999,752.4,1148.8899999999999,,,
BNBUSDT,TRES_AGRESSIF,625.61,672.9200000000001,706.9300000000001,1147.38,,,
BNBUSDT,TRES_AGRESSIF,645.0,703.1800000000001,725.38,1166.77,,,
BNBUSDT,TRES_AGRESSIF,664.61,739.25,744.99,1186.38,,,
BNBUSDT,TRES_AGRESSIF,663.53,747.47,752.61,1185.3,,,
BNBUSDT,TRES_AGRESSIF,658.13,746.5500000000001,753.21,1179.9,,,
BNBUSDT,TRES_AGRESSIF,658.18,746.6,753.26,1179.9499999999998,,,
BNBUSDT,TRES_AGRESSIF,656.83,734.1000000000001,751.9100000000001,1178.6,,,
BNBUSDT,TRES_AGRESSIF,673.6,751.57,768.6800000000001,1195.37,,,
BNBUSDT,TRES_AGRESSIF,656.65,734.62,751.73,1178.42,,,
BNBUSDT,TRES_AGRESSIF,738.77,910.27,932.85,1260.54,,,
BNBUSDT,TRES_AGRESSIF,739.25,910.75,933.33,1261.02,,,
BNBUSDT,TRES_AGRESSIF,746.56,918.06,940.64,1268.33,,,
BNBUSDT,TRES_AGRESSIF,755.79,927.29,949.87,1277.56,,,
BNBUSDT,TRES_AGRESSIF,722.0,826.0,916.08,1314.57,,,
BNBUSDT,TRES_AGRESSIF,715.8,787.49,909.88,1308.37,,,
BNBUSDT,TRES_AGRESSIF,707.7,836.3900000000001,893.48,1300.27,,,
BNBUSDT,TRES_AGRESSIF,704.92,833.61,876.42,1297.4899999999998,,,
BNBUSDT,TRES_AGRESSIF,716.09,827.51,887.59,1308.6599999999999,,,
BNBUSDT,TRES_AGRESSIF,708.73,820.15,880.23,1301.3,,,
BNBUSDT,TRES_AGRESSIF,727.86,839.28,899.36,1320.4299999999998,,,
BNBUSDT,TRES_AGRESSIF,719.55,792.3699999999999,891.05,1312.12,,,
BNBUSDT,TRES_AGRESSIF,719.53,792.3499999999999,891.03,1312.1,,,
BNBUSDT,TRES_AGRESSIF,711.69,767.35,883.19,1304.26,,,
BNBUSDT,TRES_AGRESSIF,727.13,762.05,898.63,1319.6999999999998,,,
BNBUSDT,TRES_AGRESSIF,730.69,771.6800000000001,902.19,1323.26,,,
BNBUSDT,TRES_AGRESSIF,667.68,788.13,811.83,1260.25,,,
BNBUSDT,TRES_AGRESSIF,703.41,791.87,823.86,1295.98,,,
BNBUSDT,TRES_AGRESSIF,702.13,777.3100000000001,822.58,1294.6999999999998,,,
BNBUSDT,TRES_AGRESSIF,705.91,781.09,826.36,1298.48,,,
BNBUSDT,TRES_AGRESSIF,691.08,773.2900000000001,811.5300000000001,1283.65,,,
BNBUSDT,TRES_AGRESSIF,721.02,778.0999999999999,841.47,1313.59,,,
BNBUSDT,TRES_AGRESSIF,687.27,759.5699999999999,759.5699999999999,1279.84,,,
BNBUSDT,TRES_AGRESSIF,658.19,710.86,768.72,1250.76,,,
BNBUSDT,TRES_AGRESSIF,644.98,682.5,755.51,1237.55,,,
BNBUSDT,TRES_AGRESSIF,651.32,684.37,761.85,1243.8899999999999,,,
BNBUSDT,TRES_AGRESSIF,638.35,666.7600000000001,748.88,1230.92,,,
BNBUSDT,TRES_AGRESSIF,645.28,673.69,755.81,1237.85,,,
BNBUSDT,TRES_AGRESSIF,650.37,677.4000000000001,750.9699999999999,1242.94,11567.0,11923.0,
BNBUSDT,TRES_AGRESSIF,657.01,683.53,757.6099999999999,1249.58,11567.0,11926.0,
BNBUSDT,TRES_AGRESSIF,653.2,689.7500000000001,753.8,1245.77,,,
BNBUSDT,TRES_AGRESSIF,667.89,719.3299999999999,728.28,1260.46,,,
BNBUSDT,TRES_AGRESSIF,672.04,710.0999999999999,732.43,1264.61,,,
BNBUSDT,TRES_AGRESSIF,686.79,729.48,751.63,1279.36,,,
BNBUSDT,TRES_AGRESSIF,688.58,728.57,745.4,1274.48,,,
BNBUSDT,TRES_AGRESSIF,704.87,752.83,769.37,1281.8200000000002,,,
BNBUSDT,TRES_AGRESSIF,785.98,853.92,921.53,1357.56,11970.0,12248.0,
BNBUSDT,TRES_AGRESSIF,793.57,861.51,929.12,1365.15,,,
BNBUSDT,TRES_AGRESSIF,794.78,862.7199999999999,930.3299999999999,1366.3600000000001,,,
BNBUSDT,TRES_AGRESSIF,804.11,913.61,990.87,1429.6100000000001,,,
BNBUSDT,TRES_AGRESSIF,812.15,886.6,943.48,1451.4099999999999,,,
BNBUSDT,TRES_AGRESSIF,821.74,902.4300000000001,953.07,1461.0,,,
BNBUSDT,TRES_AGRESSIF,828.0,907.05,967.72,1467.26,,,
BNBUSDT,TRES_AGRESSIF,845.18,917.6299999999999,984.9,1484.44,,,
BNBUSDT,TRES_AGRESSIF,854.62,927.0699999999999,994.34,1493.88,,,
BNBUSDT,TRES_AGRESSIF,866.77,932.77,1003.78,1514.42,,,
BNBUSDT,TRES_AGRESSIF,895.5,976.2900000000001,1014.36,1543.15,,,
BNBUSDT,TRES_AGRESSIF,901.01,984.23,1021.67,1548.6599999999999,,,
BNBUSDT,TRES_AGRESSIF,941.84,1014.22,1045.93,1611.5900000000001,,,
BNBUSDT,TRES_AGRESSIF,937.16,1009.9399999999999,1041.65,1606.9099999999999,,,
BNBUSDT,TRES_AGRESSIF,998.81,1089.29,1159.21,1683.6799999999998,,,
BNBUSDT,TRES_AGRESSIF,992.42,1089.6100000000001,1159.53,1677.29,,,
BNBUSDT,TRES_AGRESSIF,1021.63,1136.91,1201.5300000000002,1706.5,,,
BNBUSDT,TRES_AGRESSIF,1044.28,1177.23,1244.53,1729.15,,,
BNBUSDT,TRES_AGRESSIF,1016.2,1137.3600000000001,1225.65,1815.1,,,
BNBUSDT,TRES_AGRESSIF,1018.81,1139.9699999999998,1225.58,1817.71,,,
BNBUSDT,TRES_AGRESSIF,1030.43,1134.54,1203.71,1827.25,,,
BNBUSDT,TRES_AGRESSIF,1020.63,1124.74,1193.9099999999999,1817.4499999999998,,,
BNBUSDT,TRES_AGRESSIF,1005.1,1109.21,1172.1599999999999,1801.92,,,
BNBUSDT,TRES_AGRESSIF,1019.97,1104.99,1171.58,1816.79,12371.0,12375.0,
BNBUSDT,TRES_AGRESSIF,1026.85,1107.81,1178.46,1823.6699999999998,12371.0,12375.0,
BNBUSDT,TRES_AGRESSIF,1031.25,1106.38,1182.8600000000001,1828.07,12371.0,12375.0,
BNBUSDT,TRES_AGRESSIF,1223.8,1436.53,1531.3899999999999,2129.73,,,
BNBUSDT,TRES_AGRESSIF,1250.54,1481.78,1582.87,2156.4700000000003,,,
BNBUSDT,TRES_AGRESSIF,1277.78,1828.79,1828.79,2353.23,,,
BNBUSDT,TRES_AGRESSIF,1127.94,1323.3200000000002,1678.9499999999998,2206.16,,,
BNBUSDT,TRES_AGRESSIF,1114.5,1289.09,1665.5099999999998,2192.72,,,
BNBUSDT,TRES_AGRESSIF,1130.0,1238.83,1681.0099999999998,2208.22,,,
BNBUSDT,TRES_AGRESSIF,1120.17,1229.0,1473.78,2198.39,,,
BNBUSDT,TRES_AGRESSIF,1126.36,1235.1899999999998,1479.9699999999998,2204.58,,,
BNBUSDT,TRES_AGRESSIF,1137.87,1245.6799999999998,1491.4799999999998,2216.0899999999997,,,
SOLUSDT,FAIBLE,78.286,106.703,123.111,,,,
SOLUSDT,FAIBLE,78.779,106.93599999999999,123.604,,,,
SOLUSDT,FAIBLE,79.801,104.15799999999999,126.226,,,,
SOLUSDT,FAIBLE,72.808,95.314,118.586,,,,
SOLUSDT,FAIBLE,75.471,93.58099999999999,121.249,,,,
SOLUSDT,FAIBLE,78.327,92.142,123.452,,,,
SOLUSDT,FAIBLE,77.33,91.145,121.701,,,,
SOLUSDT,FAIBLE,71.62,85.136,115.72999999999999,,,,
SOLUSDT,FAIBLE,74.8,88.285,117.53699999999999,,2090.0,2106.0,
SOLUSDT,FAIBLE,81.417,99.152,125.854,,,,
SOLUSDT,FAIBLE,82.333,100.503,127.205,,,,
SOLUSDT,FAIBLE,94.242,126.084,148.764,,,,
SOLUSDT,FAIBLE,97.725,133.66,156.34,,,,
SOLUSDT,FAIBLE,116.136,166.089,187.904,,,,
SOLUSDT,FAIBLE,121.95,162.03,186.325,,,,
SOLUSDT,FAIBLE,127.347,167.427,191.72199999999998,,,,
SOLUSDT,FAIBLE,135.495,182.47700000000003,206.77200000000002,,,,
SOLUSDT,FAIBLE,151.456,193.94599999999997,237.18099999999998,,,,
SOLUSDT,FAIBLE,173.482,235.925,282.875,,,,
SOLUSDT,FAIBLE,187.948,269.218,317.405,,,,
SOLUSDT,FAIBLE,169.248,207.213,255.63799999999998,,,,
SOLUSDT,FAIBLE,149.896,205.298,250.70999999999998,,,,
SOLUSDT,FAIBLE,170.422,213.162,226.326,,,,
SOLUSDT,FAIBLE,233.736,272.377,308.33000000000004,,,,
SOLUSDT,FAIBLE,207.314,263.426,280.99,,,,
SOLUSDT,FAIBLE,228.999,275.881,302.675,,,,
SOLUSDT,FAIBLE,222.526,271.637,289.86,,,,
SOLUSDT,FAIBLE,224.556,270.925,291.641,,,,
SOLUSDT,FAIBLE,31.739,36.979,44.596000000000004,167.532,,,
SOLUSDT,FAIBLE,32.357,37.542,45.214,168.15,,,
SOLUSDT,FAIBLE,31.578,36.084,43.99,167.371,,,
SOLUSDT,FAIBLE,32.251,36.757,44.571,168.044,6857.0,6907.0,
SOLUSDT,FAIBLE,32.616,37.122,44.936,168.409,6857.0,6907.0,
SOLUSDT,FAIBLE,32.994,37.5,45.314,168.787,6857.0,6907.0,
SOLUSDT,FAIBLE,47.601,56.945,65.889,183.394,,,
SOLUSDT,FAIBLE,58.167,75.357,88.606,193.96,,,
SOLUSDT,FAIBLE,57.362,68.313,84.806,193.155,,,
SOLUSDT,FAIBLE,58.06,69.011,85.50399999999999,193.853,,,
SOLUSDT,FAIBLE,58.851,68.815,80.607,194.644,,,
SOLUSDT,FAIBLE,60.063,68.45,77.219,195.856,,,
SOLUSDT,FAIBLE,60.775,69.162,77.93099999999998,196.568,,,
SOLUSDT,FAIBLE,59.98,68.36699999999999,77.136,195.773,,,
SOLUSDT,FAIBLE,60.788,69.175,77.94399999999999,196.58100000000002,,,
SOLUSDT,FAIBLE,61.051,69.576,74.65,196.844,,,
SOLUSDT,FAIBLE,64.424,71.046,78.846,200.217,7080.0,7123.0,
SOLUSDT,FAIBLE,63.427,70.049,77.84899999999999,199.22,7080.0,7123.0,
SOLUSDT,FAIBLE,63.051,70.848,78.648,198.844,7080.0,7123.0,
SOLUSDT,FAIBLE,83.417,101.396,106.791,219.21,,,
SOLUSDT,FAIBLE,86.829,107.178,112.573,222.622,,,
SOLUSDT,FAIBLE,87.09,108.72,114.115,222.883,,,
SOLUSDT,FAIBLE,97.962,130.844,134.19400000000002,233.755,,,
SOLUSDT,FAIBLE,96.831,126.137,133.06300000000002,232.62400000000002,,,
SOLUSDT,FAIBLE,102.978,135.195,143.337,238.77100000000002,,,
SOLUSDT,FAIBLE,107.966,146.554,154.853,243.75900000000001,,,
SOLUSDT,FAIBLE,123.175,168.421,184.052,253.788,,,
SOLUSDT,FAIBLE,120.947,166.835,184.38400000000001,251.56,,,
SOLUSDT,FAIBLE,106.706,143.132,170.00400000000002,237.31900000000002,,,
SOLUSDT,FAIBLE,108.673,145.099,171.971,239.286,,,
SOLUSDT,FAIBLE,103.553,133.171,163.64,234.166,,,
SOLUSDT,FAIBLE,104.364,124.293,164.45100000000002,234.977,,,
SOLUSDT,FAIBLE,104.481,120.528,164.56799999999998,223.642,,,
SOLUSDT,FAIBLE,106.079,119.898,166.166,225.24,,,
SOLUSDT,FAIBLE,108.888,122.70700000000001,168.97500000000002,228.049,,,
SOLUSDT,FAIBLE,104.961,138.551,150.849,224.122,,,
SOLUSDT,FAIBLE,101.141,134.731,144.56900000000002,220.30200000000002,,,
SOLUSDT,FAIBLE,99.804,123.004,143.232,218.965,,,
SOLUSDT,FAIBLE,104.499,127.399,138.089,223.66,,,
SOLUSDT,FAIBLE,100.825,123.72500000000001,134.415,219.986,,,
SOLUSDT,FAIBLE,100.788,117.937,127.228,219.949,,,
SOLUSDT,FAIBLE,115.753,128.809,139.091,234.914,,,
SOLUSDT,FAIBLE,117.007,132.462,142.74400000000003,236.168,,,
SOLUSDT,FAIBLE,139.378,159.903,184.021,269.597,,,
SOLUSDT,FAIBLE,144.463,190.10399999999998,195.594,274.682,,,
SOLUSDT,FAIBLE,145.861,194.77100000000002,200.261,276.08000000000004,,,
SOLUSDT,FAIBLE,148.458,197.368,202.858,278.677,,,
SOLUSDT,FAIBLE,148.459,197.36900000000003,201.00900000000001,278.678,,,
SOLUSDT,FAIBLE,143.024,191.93400000000003,195.574,273.24300000000005,,,
SOLUSDT,FAIBLE,148.26,175.86,200.81,293.38300000000004,,,
SOLUSDT,FAIBLE,150.911,169.84,202.221,296.034,7664.0,7685.0,
SOLUSDT,FAIBLE,153.93,172.859,205.24,299.053,7664.0,7687.0,
SOLUSDT,FAIBLE,157.366,180.586,212.96700000000004,302.48900000000003,,,
SOLUSDT,FAIBLE,176.852,219.18099999999998,251.562,321.975,,,
SOLUSDT,FAIBLE,192.783,249.452,287.062,337.906,,,
SOLUSDT,FAIBLE,201.96,258.071,302.97,347.083,,,
SOLUSDT,FAIBLE,175.667,198.65400000000002,226.842,378.31500000000005,,,
SOLUSDT,FAIBLE,172.096,196.45100000000002,223.27100000000002,374.744,,,
SOLUSDT,FAIBLE,168.356,194.87900000000002,219.531,371.004,,,
SOLUSDT,FAIBLE,192.192,220.21200000000002,242.211,394.84000000000003,,,
SOLUSDT,FAIBLE,192.309,220.898,242.897,394.957,,,
SOLUSDT,FAIBLE,180.957,209.546,223.269,383.605,,,
SOLUSDT,FAIBLE,179.072,201.383,220.463,381.72,,,
SOLUSDT,FAIBLE,154.099,169.355,188.89999999999998,351.924,,,
SOLUSDT,FAIBLE,152.428,167.684,187.22899999999998,350.25300000000004,,,
SOLUSDT,FAIBLE,152.38,175.953,178.378,350.20500000000004,,,
SOLUSDT,FAIBLE,153.24,177.793,180.218,351.06500000000005,,,
SOLUSDT,FAIBLE,154.14,173.533,181.11799999999997,351.96500000000003,,,
SOLUSDT,FAIBLE,151.25,166.84799999999998,178.22799999999998,349.07500000000005,,,
SOLUSDT,FAIBLE,150.44,166.03799999999998,177.41799999999998,348.265,,,
SOLUSDT,FAIBLE,154.65,170.022,181.07,352.475,,,
SOLUSDT,FAIBLE,154.86,168.135,179.413,352.68500000000006,,,
SOLUSDT,FAIBLE,159.7,172.05999999999997,184.253,357.525,,,
SOLUSDT,FAIBLE,159.14,172.10999999999999,184.303,356.96500000000003,,,
SOLUSDT,FAIBLE,166.48,190.79,202.983,364.305,,,
SOLUSDT,FAIBLE,166.38,190.69,202.883,364.20500000000004,,,
SOLUSDT,FAIBLE,167.89,192.2,204.393,365.71500000000003,,,
SOLUSDT,FAIBLE,173.03,193.32000000000002,211.40300000000002,370.855,,,
SOLUSDT,FAIBLE,170.82,191.63,209.713,368.645,,,
SOLUSDT,FAIBLE,174.1,195.55,213.633,371.925,,,
SOLUSDT,FAIBLE,181.79,204.92999999999998,216.42999999999998,379.615,,,
SOLUSDT,FAIBLE,180.12,203.81,215.31,377.94500000000005,,,
SOLUSDT,FAIBLE,179.4,203.62,215.12,377.225,,,
SOLUSDT,FAIBLE,180.12,204.34,215.84,377.94500000000005,,,
SOLUSDT,FAIBLE,175.69,199.91,211.41,373.515,,,
SOLUSDT,FAIBLE,166.96,187.3,198.47,364.785,,,
SOLUSDT,FAIBLE,163.47,186.1,193.3,361.295,,,
SOLUSDT,FAIBLE,202.25,252.55,252.55,400.07500000000005,,,
SOLUSDT,FAIBLE,218.69,243.53,289.35,421.73,9156.0,,
SOLUSDT,FAIBLE,221.52,246.36,292.18,424.56,,,
SOLUSDT,FAIBLE,219.09,243.93,289.75,422.13,9156.0,,
SOLUSDT,FAIBLE,249.03,290.32,317.72,478.92,,,
SOLUSDT,FAIBLE,259.94,295.23,329.55999999999995,489.83000000000004,,,
SOLUSDT,FAIBLE,176.57,204.45999999999998,216.45999999999998,443.45,,,
SOLUSDT,FAIBLE,177.37,205.26,217.26,444.25,,,
SOLUSDT,FAIBLE,180.43,208.32,219.64000000000001,447.31,,,
SOLUSDT,FAIBLE,181.93,207.31,221.14000000000001,448.81,,,
SOLUSDT,FAIBLE,181.94,207.32,220.57999999999998,448.82,,,
SOLUSDT,FAIBLE,187.15,218.09,236.48,450.494,,,
SOLUSDT,FAIBLE,186.95,217.89,236.27999999999997,450.29400000000004,,,
SOLUSDT,FAIBLE,186.89,217.82999999999998,236.21999999999997,450.23400000000004,,,
SOLUSDT,FAIBLE,188.56,218.92000000000002,237.89,451.90400000000005,,,
SOLUSDT,FAIBLE,193.46,213.64000000000001,236.63,435.648,,,
SOLUSDT,FAIBLE,195.78,232.3,235.95,432.38,,,
SOLUSDT,FAIBLE,206.38,234.92,244.47,442.98,,,
SOLUSDT,FAIBLE,213.03,241.57,251.12,449.63,,,
SOLUSDT,FAIBLE,213.08,244.45000000000002,254.00000000000003,449.68000000000006,,,
SOLUSDT,FAIBLE,202.87,235.7,245.25,439.47,,,
SOLUSDT,FAIBLE,211.26,230.14999999999998,253.64,443.35900000000004,,,
SOLUSDT,FAIBLE,210.65,229.54,252.68,442.749,,,
SOLUSDT,FAIBLE,219.2,239.81,253.82,447.949,,,
SOLUSDT,FAIBLE,222.14,245.88,258.47,450.889,,,
SOLUSDT,FAIBLE,223.04,249.85999999999999,258.49,451.789,,,
SOLUSDT,FAIBLE,223.94,250.76,256.17999999999995,452.689,,,
SOLUSDT,FAIBLE,224.05,250.87,255.94,452.79900000000004,,,
SOLUSDT,FAIBLE,224.93,251.75,256.82,453.67900000000003,,,
SOLUSDT,FAIBLE,226.69,256.56,261.63,455.439,,,
SOLUSDT,FAIBLE,239.03,277.36,284.65999999999997,467.779,,,
SOLUSDT,FAIBLE,239.21,279.61,286.90999999999997,467.95900000000006,,,
SOLUSDT,FAIBLE,242.07,280.53999999999996,292.01,470.819,,,
SOLUSDT,FAIBLE,245.99,283.88,301.48,474.73900000000003,,,
SOLUSDT,FAIBLE,242.4,277.07000000000005,297.89,471.149,,,
SOLUSDT,FAIBLE,246.62,266.15,297.04,463.26000000000005,,,
SOLUSDT,FAIBLE,248.11,267.64,298.53000000000003,464.75000000000006,,,
SOLUSDT,FAIBLE,248.24,271.71000000000004,302.6,464.88000000000005,,,
SOLUSDT,FAIBLE,208.85,234.28,271.62,425.49,,,
SOLUSDT,FAIBLE,209.97,234.59,272.74,426.61,,,
SOLUSDT,FAIBLE,208.9,232.86,271.67,425.5400000000001,,,
SOLUSDT,FAIBLE,229.11,261.82000000000005,284.04,445.75000000000006,,,
SOLUSDT,FAIBLE,224.8,257.51,275.81,441.44000000000005,,,
SOLUSDT,FAIBLE,235.55,255.53000000000003,283.1,452.19000000000005,,,
SOLUSDT,MODERE,78.286,106.703,123.111,,,,
SOLUSDT,MODERE,78.779,106.93599999999999,123.604,,,,
SOLUSDT,MODERE,79.801,104.15799999999999,126.226,,,,
SOLUSDT,MODERE,72.808,95.314,118.586,,,,
SOLUSDT,MODERE,75.471,93.58099999999999,121.249,,,,
SOLUSDT,MODERE,78.327,92.142,123.452,,,,
SOLUSDT,MODERE,77.33,91.145,121.701,,,,
SOLUSDT,MODERE,71.62,85.136,115.72999999999999,,,,
SOLUSDT,MODERE,74.8,88.285,117.53699999999999,,2090.0,2106.0,
SOLUSDT,MODERE,81.417,99.152,125.854,,,,
SOLUSDT,MODERE,82.333,100.503,127.205,,,,
SOLUSDT,MODERE,94.242,126.084,148.764,,,,
SOLUSDT,MODERE,97.725,133.66,156.34,,,,
SOLUSDT,MODERE,116.136,166.089,187.904,,,,
SOLUSDT,MODERE,121.95,162.03,186.325,,,,
SOLUSDT,MODERE,127.347,167.427,191.72199999999998,,,,
